ApplicationDate,Age,AnnualIncome,CreditScore,LoanAmount,LoanDuration,EducationLevel,Experience,EmploymentStatus,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
4/8/2021,43,44424,546,25184,24,Associate,18,Employed,Divorced,0,Other,537,0.09981885,1,0,0.216850219,0,Home,0,24,21,897,694,27683,65568,3702,0.701202793,5,3447,0.227184,0.243105687,1335.412617,0.505784067,0,52
4/9/2021,20,33228,599,27384,12,Master,0,Employed,Married,1,Mortgage,961,0.123801987,2,1,0.367755811,0,Home,0,22,10,24762,421,109135,89057,2769,0.678847436,6,20078,0.192884,0.206121625,2544.733143,1.266064696,0,54
4/10/2021,45,55376,621,12273,72,Bachelor,25,Employed,Widowed,3,Mortgage,111,0.078266627,4,0,0.152886621,0,Other,0,20,13,1967,705,60715,30209,4614.666667,0.659163521,3,30506,0.216773,0.216683759,305.9617299,0.090355763,1,36.8
4/11/2021,39,34475,568,55955,24,Associate,20,Employed,Widowed,1,Rent,665,0.233030428,1,4,0.621704147,0,Debt Consolidation,0,23,19,1509,1155,19837,5326,2872.916667,0.846009313,8,14511,0.246955,0.238626498,2954.567774,1.259893061,0,59
4/12/2021,46,257997,596,47793,120,Master,23,Employed,Married,2,Mortgage,409,0.349729123,3,0,0.269621809,0,Auto,0,29,16,2948,2325,8163,36629,21499.75,0.692258885,8,9562,0.304793,0.337257171,1393.278189,0.083827867,1,40
4/13/2021,42,45171,497,28034,36,Master,18,Employed,Divorced,2,Mortgage,271,0.528318818,3,1,0.054791433,0,Home,0,21,3,4464,898,66814,40464,3764.25,0.710518314,5,26350,0.264534,0.264147707,1135.710457,0.373702718,0,55
4/14/2021,56,84567,507,39411,84,Bachelor,34,Employed,Married,0,Mortgage,95,0.222760284,2,1,0.209308066,0,Home,0,25,3,1367,350,90370,46410,7047.25,0.759870147,6,43960,0.310911,0.292803669,1107.869575,0.170686378,0,54
4/15/2021,41,51525,610,29270,60,High School,15,Unemployed,Divorced,1,Other,100,0.420801939,4,0,0.274456943,0,Other,1,28,29,4635,604,39404,26988,4293.75,0.83177705,4,12416,0.22927,0.242882659,846.9429559,0.220539844,0,59
4/16/2021,34,39065,626,16934,84,Bachelor,14,Employed,Married,4,Rent,447,0.076422517,3,1,0.654392912,0,Debt Consolidation,0,24,10,4193,2561,487091,23812,3255.416667,0.780528767,9,463279,0.228934,0.225221279,402.1721035,0.260848976,1,39.2
4/17/2021,41,51854,580,17382,48,Associate,21,Employed,Single,0,Own,603,0.337325466,2,3,0.175159391,0,Education,0,19,9,2712,1575,156968,44113,4321.166667,0.90911202,8,112855,0.222382,0.190914117,520.5626794,0.260013734,1,37.6
4/18/2021,46,48662,579,19271,120,Bachelor,25,Employed,Married,1,Rent,353,0.316796111,4,1,0.097016449,0,Auto,1,23,11,1420,255,46034,2039,4055.166667,0.668233692,6,43995,0.284771,0.31947736,535.9522286,0.219214721,0,57
4/19/2021,40,201820,559,69282,48,High School,19,Employed,Married,3,Mortgage,342,0.283902886,2,1,0.161054902,0,Debt Consolidation,1,28,20,2068,8303,70519,16065,16818.33333,0.984673219,6,54454,0.284782,0.260045503,2336.179822,0.15924169,1,41.6
4/20/2021,40,49751,613,32144,36,Bachelor,16,Employed,Married,0,Rent,603,0.131941716,2,1,0.143535446,0,Home,0,28,15,20647,879,79038,18138,4145.916667,0.955792961,4,60900,0.210644,0.200767858,1195.844211,0.43388335,0,45
4/21/2021,31,15000,580,17839,60,Associate,9,Employed,Single,1,Rent,445,0.238980425,4,0,0.116815768,0,Debt Consolidation,0,20,29,6583,5250,58577,5930,1250,0.812157193,8,52647,0.232839,0.231973836,504.9148986,0.759931919,0,50
4/22/2021,32,180760,604,27670,24,Bachelor,13,Employed,Widowed,5,Rent,199,0.349406159,1,0,0.268871666,0,Debt Consolidation,0,25,12,1767,1354,61448,2882,15063.33333,0.653704919,6,58566,0.20067,0.218886356,1433.947284,0.10840544,1,36
4/23/2021,23,30453,592,31949,48,High School,0,Employed,Married,0,Mortgage,569,0.09122051,4,4,0.21960652,0,Home,0,25,14,6798,400,53817,9421,2537.75,0.856840887,4,44396,0.230949,0.198316774,969.3567203,0.606189231,0,52
4/24/2021,60,60665,661,9243,96,Bachelor,41,Employed,Married,4,Rent,931,0.350856573,5,1,0.075242265,0,Auto,0,27,10,1343,8859,195965,12165,5055.416667,0.42331923,5,183800,0.213743,0.203503165,195.6944503,0.222868761,0,40
4/25/2021,25,32137,607,26075,48,Bachelor,5,Employed,Married,2,Rent,172,0.303398828,1,1,0.325038495,0,Auto,0,27,3,4433,3767,135149,10752,2678.083333,0.574542431,6,124397,0.217575,0.197019179,789.3364557,0.358964355,0,51
4/26/2021,31,33899,584,29274,48,High School,12,Employed,Divorced,0,Own,532,0.439545091,1,0,0.245891904,0,Auto,0,28,16,2233,1030,36770,40934,2824.916667,0.921168908,4,8743,0.232274,0.237592201,950.4936096,0.52479198,0,54
4/27/2021,31,24987,630,5233,60,Bachelor,8,Employed,Single,0,Own,270,0.132439525,1,0,0.183590911,0,Auto,0,26,23,9662,133,28193,21352,2082.25,0.749129017,7,6841,0.195233,0.198597628,138.2344779,0.196054498,0,48
4/28/2021,50,15126,551,25667,84,High School,27,Employed,Married,4,Mortgage,322,0.143041783,2,0,0.419546536,0,Home,0,28,17,1926,944,79742,18910,1260.5,0.945364047,6,60832,0.275167,0.263341904,671.7279357,0.788360124,0,55
4/29/2021,36,33380,496,11451,36,Bachelor,10,Employed,Married,1,Mortgage,341,0.058811414,4,1,0.096995264,0,Debt Consolidation,1,34,9,1329,1350,97058,111373,2781.666667,0.855738261,10,7791,0.248451,0.24144448,450.1243351,0.284406591,0,57
4/30/2021,54,74274,647,35345,60,Associate,30,Employed,Single,3,Rent,340,0.61218832,2,1,0.359396481,0,Education,0,31,16,3155,878,90655,19462,6189.5,0.762429408,7,71193,0.216845,0.199472068,935.3883649,0.206056768,0,51
5/1/2021,31,15953,531,10317,24,Bachelor,6,Self-Employed,Married,0,Rent,503,0.184865337,7,1,0.064467274,0,Debt Consolidation,0,30,2,2569,559,15366,44348,1329.416667,0.680632075,4,8569,0.219817,0.245742474,548.4325581,0.790897681,0,58
5/2/2021,43,58596,538,14156,48,Associate,20,Employed,Married,1,Other,476,0.227174482,1,3,0.158803218,0,Auto,0,22,23,1679,2862,27615,66616,4883,0.810827503,4,2202,0.240156,0.233996785,456.8260991,0.191035449,0,50
5/3/2021,29,168394,565,17987,48,High School,8,Employed,Married,4,Mortgage,427,0.1984102,2,0,0.537815818,1,Debt Consolidation,0,24,28,5479,710,37977,9141,14032.83333,0.790720608,5,28836,0.230487,0.2765844,623.3751456,0.074851252,1,53.6
5/4/2021,65,64456,604,14351,12,High School,42,Employed,Divorced,0,Rent,317,0.202351694,8,3,0.136259307,0,Other,0,24,21,4158,983,22779,94550,5371.333333,0.930509984,4,5453,0.177351,0.191368542,1323.476564,0.305413286,0,47
5/5/2021,25,21195,494,21007,72,Master,1,Unemployed,Married,3,Mortgage,544,0.097999886,1,0,0.088663061,0,Auto,0,29,13,1305,426,123080,28007,1766.25,0.899347932,3,95073,0.289007,0.251517858,567.8274223,0.62948474,0,52
5/6/2021,43,67951,466,42078,108,Bachelor,19,Self-Employed,Married,3,Rent,317,0.302746921,4,2,0.177506465,0,Education,0,18,10,2258,6684,30896,17565,5662.583333,0.493308476,5,13331,0.354078,0.378606576,1375.614929,0.298912145,0,53
5/7/2021,47,104173,615,27127,48,Doctorate,25,Employed,Divorced,0,Rent,337,0.247131391,3,0,0.184349328,0,Debt Consolidation,0,24,12,1447,837,62898,20298,8681.083333,0.895539237,5,42600,0.214627,0.200060437,825.5717927,0.133920128,1,36.8
5/8/2021,44,110217,551,15263,72,Master,21,Employed,Single,0,Mortgage,156,0.52754181,2,0,0.209870603,0,Education,0,21,4,1193,641,54803,45719,9184.75,0.796717412,5,9084,0.254763,0.279508924,439.204102,0.064803517,1,44
5/9/2021,37,56798,629,58960,48,Master,16,Unemployed,Married,5,Rent,782,0.498656339,4,1,0.179290589,0,Debt Consolidation,0,32,22,2201,541,208806,23282,4733.166667,0.726058414,6,185524,0.23946,0.267691407,2013.570076,0.590634193,0,47
5/10/2021,38,72049,609,35254,36,Bachelor,18,Employed,Single,2,Mortgage,347,0.820010543,1,0,0.178277824,0,Debt Consolidation,0,16,2,912,792,74286,2243,6004.083333,0.871494382,7,72043,0.215754,0.201865676,1313.51866,0.276564892,0,52
5/11/2021,40,68262,591,15992,48,High School,20,Employed,Married,2,Other,476,0.198160408,1,2,0.13731464,0,Debt Consolidation,0,25,18,1214,4205,157366,1366,5688.5,0.686922295,4,156000,0.215492,0.2585904,537.939694,0.178243771,0,45
5/12/2021,38,90141,549,14659,72,Master,15,Employed,Divorced,1,Mortgage,287,0.24822864,1,0,0.233102301,0,Other,0,30,20,6464,613,166743,27581,7511.75,0.724722354,3,139162,0.255159,0.218901972,367.3690893,0.087112735,1,37.6
5/13/2021,51,66084,651,27649,48,High School,31,Employed,Single,1,Own,196,0.231456909,2,2,0.280181433,0,Home,0,22,21,579,1035,58947,26049,5507,0.817407054,7,32898,0.197149,0.159964595,783.5302899,0.177870036,1,36.8
5/14/2021,66,46419,619,22788,48,Bachelor,44,Employed,Married,2,Rent,716,0.459604677,2,3,0.119656381,1,Debt Consolidation,0,24,20,1462,654,163879,35523,3868.25,0.812448823,6,128356,0.208288,0.198989865,692.2212513,0.364046081,0,57
5/15/2021,33,102371,629,23297,24,Master,9,Employed,Single,2,Rent,718,0.067657967,10,1,0.348473707,0,Auto,0,22,6,533,2194,164741,23047,8530.916667,0.874642654,4,141694,0.183797,0.187250451,1171.259724,0.221460342,1,37.6
5/16/2021,23,25972,508,14214,48,Associate,3,Self-Employed,Single,5,Mortgage,209,0.564214553,2,4,0.18188363,0,Home,1,26,21,675,247,17680,3295,2164.333333,0.670202574,6,14385,0.255214,0.257109254,476.9489783,0.316933149,0,62
5/17/2021,38,217035,552,15933,12,High School,17,Employed,Married,3,Mortgage,809,0.206911497,4,0,0.181774925,0,Debt Consolidation,0,27,5,7206,992,25640,7960,18086.25,0.644186384,2,17680,0.204933,0.23211896,1500.54786,0.127696336,1,40
5/18/2021,70,39859,635,9119,72,Associate,47,Employed,Married,3,Rent,616,0.12768044,3,0,0.173239696,0,Debt Consolidation,0,22,9,2270,1226,31423,82100,3321.583333,0.974056434,8,6488,0.206619,0.209738251,223.6037422,0.252772144,0,48
5/19/2021,30,83995,547,24515,108,Doctorate,7,Unemployed,Married,0,Rent,231,0.415880768,2,3,0.627213627,0,Auto,0,27,5,6406,1558,45679,22521,6999.583333,0.911842911,5,23158,0.296015,0.274273358,613.7791267,0.120689916,0,63
5/20/2021,59,31448,677,18725,36,Doctorate,37,Unemployed,Single,0,Mortgage,516,0.35296791,3,0,0.268950687,0,Other,0,31,15,3685,1376,106183,31263,2620.666667,0.793386321,7,74920,0.165225,0.159883425,658.20768,0.448056861,0,48
5/21/2021,60,43319,645,70896,60,Bachelor,36,Employed,Married,1,Mortgage,189,0.476519774,1,4,0.063452855,0,Debt Consolidation,0,29,1,2560,1638,9559,5361,3609.916667,0.78174733,5,4198,0.253396,0.274746506,2184.990203,0.657630195,0,53
5/22/2021,33,34765,546,24404,48,Master,9,Employed,Divorced,0,Other,344,0.193669534,2,0,0.266734184,0,Home,0,31,11,1369,2202,20833,93515,2897.083333,0.936414375,8,8030,0.246404,0.245237439,802.697703,0.395811087,0,52
5/23/2021,46,18156,592,34993,72,High School,21,Employed,Married,1,Rent,707,0.377914691,0,1,0.322240867,0,Auto,0,29,9,2178,1216,78394,23600,1513,0.811452632,6,54794,0.253993,0.239701731,920.6212893,1.075757627,0,55
5/24/2021,59,30522,580,29778,96,High School,37,Employed,Married,2,Mortgage,602,0.154868055,0,0,0.241903049,0,Education,0,25,4,64234,417,331826,15642,2543.5,0.938802472,7,316184,0.274778,0.287286574,794.9278217,0.549214791,0,49
5/25/2021,35,47644,460,11399,24,Associate,14,Employed,Single,2,Own,797,0.297870428,3,0,0.266136348,0,Auto,0,29,10,9996,255,92948,73692,3970.333333,0.903123891,2,19256,0.256399,0.220554594,591.6713211,0.349761898,1,42.4
5/26/2021,37,37773,570,22092,36,High School,16,Employed,Divorced,1,Other,431,0.065646803,2,0,0.273051328,0,Home,0,25,3,4384,524,78873,56819,3147.75,0.752853278,4,22054,0.222092,0.203585442,825.0593876,0.399034036,0,55
5/27/2021,33,64640,560,24070,36,Associate,10,Employed,Single,2,Other,467,0.324187726,4,0,0.474878244,0,Auto,0,26,20,265,158,94285,16032,5386.666667,0.666202452,4,78253,0.22907,0.27402591,987.8690483,0.270087076,0,54
5/28/2021,27,26048,538,33035,24,High School,5,Employed,Single,4,Own,484,0.425032145,4,2,0.235437501,0,Debt Consolidation,0,25,24,4770,866,133776,4031,2170.666667,0.640202086,5,129745,0.239035,0.282813044,1817.980284,1.060494602,0,51
5/29/2021,32,134339,603,17800,60,Bachelor,11,Self-Employed,Single,1,Rent,220,0.260996751,4,0,0.391003196,0,Debt Consolidation,0,23,8,5922,1821,121151,186227,5744.416667,0.883602597,5,3025,0.2213,0.258526311,531.3885047,0.130803274,0,53
5/30/2021,25,21495,524,9558,108,High School,3,Employed,Married,2,Mortgage,660,0.422116881,2,0,0.293287772,0,Home,0,24,29,738,899,219736,23437,1791.25,0.671446597,5,196299,0.292558,0.276134678,240.5536929,0.502751538,0,51
5/31/2021,40,89532,510,20570,24,High School,19,Employed,Single,1,Mortgage,663,0.237482489,4,0,0.596205432,0,Auto,0,18,4,999,770,45275,7038,7461,0.827447159,5,38237,0.24057,0.228634235,1075.924632,0.233068574,1,48
6/1/2021,30,79731,586,12481,60,Master,7,Employed,Married,0,Other,382,0.171945349,1,1,0.272495785,0,Debt Consolidation,1,24,20,1317,493,21364,46382,6644.25,0.778818267,3,8257,0.224481,0.245561236,363.0930811,0.112141036,0,57
6/2/2021,42,73649,527,54387,48,High School,22,Employed,Single,4,Mortgage,615,0.388550975,1,1,0.036839945,0,Other,1,24,22,1769,662,14872,31882,6137.416667,0.894659069,4,9557,0.285887,0.308378967,1984.851203,0.423606762,0,56
6/3/2021,21,31071,534,14665,60,High School,0,Employed,Single,1,Mortgage,213,0.445915927,3,3,0.336090867,0,Auto,0,24,20,1031,564,48910,14798,2589.25,0.81661356,4,34112,0.252665,0.268310617,446.3209961,0.254637828,0,56
6/4/2021,43,95093,599,17414,72,High School,19,Employed,Married,0,Rent,720,0.283042937,3,0,0.141624085,0,Home,0,21,7,3946,757,105968,37550,7924.416667,0.891007023,5,68418,0.232914,0.200994859,418.1193422,0.143621845,1,38.4
6/5/2021,50,24933,679,23904,36,Master,29,Employed,Single,2,Mortgage,376,0.241613618,4,3,0.455484707,0,Home,0,18,13,11053,719,45295,35215,2077.75,0.677312105,5,10080,0.169404,0.176628139,860.1489014,0.594945928,0,52
6/6/2021,18,41894,457,10036,24,Bachelor,0,Unemployed,Single,1,Mortgage,480,0.014268773,4,1,0.34027358,0,Home,0,17,9,7905,587,30239,35620,3491.166667,0.906702868,4,3217,0.256536,0.2052288,513.3574861,0.284534536,0,58
6/7/2021,44,59114,611,40271,48,Bachelor,21,Employed,Divorced,2,Rent,214,0.742100112,0,2,0.523448064,0,Education,0,26,2,5157,423,124976,51404,4926.166667,0.74625166,3,73572,0.229771,0.2194284,1267.531907,0.300747418,0,59
6/8/2021,54,94169,565,29305,36,High School,35,Employed,Married,0,Rent,808,0.677096521,2,0,0.274000178,0,Education,0,18,28,13603,663,40873,30235,7847.416667,0.727015228,6,10638,0.231805,0.258299648,1178.063873,0.253085054,0,53
6/9/2021,25,36114,447,42201,36,Associate,3,Employed,Married,4,Mortgage,264,0.332330892,5,0,0.057905377,0,Home,0,24,18,4487,1712,99082,23957,3009.5,0.831644486,5,75125,0.303701,0.286861607,1761.265982,0.672957628,0,49
6/10/2021,60,29629,614,10679,48,High School,37,Employed,Single,4,Rent,459,0.112360886,4,1,0.269041117,0,Education,0,24,14,8021,1949,60425,7347,2469.083333,0.871789147,3,53078,0.198679,0.174130814,310.4299769,0.311625763,0,48
6/11/2021,45,27011,567,13586,72,Associate,22,Employed,Married,2,Mortgage,594,0.296440481,4,2,0.121178957,0,Education,0,24,23,5306,1516,158827,166037,2250.916667,0.812134035,5,5285,0.245086,0.267858413,380.9959164,0.433155048,0,52
6/12/2021,31,56038,595,39381,60,Bachelor,9,Employed,Married,1,Rent,549,0.084449616,3,0,0.314944326,0,Auto,0,20,20,666,98,102197,40799,4669.833333,0.945085507,4,61398,0.246881,0.209936808,1065.248379,0.345675801,0,51
6/13/2021,39,49190,602,11174,36,Master,19,Employed,Divorced,0,Own,221,0.088074313,4,1,0.163442403,0,Auto,0,31,2,5006,447,117888,17924,4099.166667,0.668612548,3,99964,0.195174,0.208427368,420.0794981,0.15639264,1,39.2
6/14/2021,46,81899,621,16467,24,High School,26,Employed,Single,4,Rent,786,0.227005781,4,0,0.085638736,1,Auto,0,13,13,10533,4374,26388,10019,6824.916667,0.705851693,6,16369,0.180967,0.183889812,825.1984453,0.236075915,0,58
6/15/2021,40,101702,604,25177,108,Bachelor,19,Employed,Single,1,Rent,754,0.371774795,3,1,0.111606192,0,Debt Consolidation,0,16,11,7847,949,24022,2950,8475.166667,0.949876716,6,21072,0.268177,0.301940038,679.935425,0.169192593,0,46
6/16/2021,46,49599,552,35473,12,High School,25,Employed,Divorced,3,Mortgage,465,0.145815165,1,0,0.259324061,0,Debt Consolidation,0,24,2,27117,3343,729948,91031,4133.25,0.798064828,6,638917,0.224473,0.214542102,3310.762635,0.913509378,0,48
6/17/2021,28,39900,565,55894,60,Associate,8,Employed,Married,1,Other,176,0.110940418,3,0,0.1008736,0,Auto,0,27,24,4493,229,115170,33662,3325,0.848956697,4,81508,0.278394,0.264002857,1686.763608,0.560229657,0,48
6/18/2021,42,77167,556,10328,12,High School,21,Employed,Married,1,Mortgage,328,0.284849864,3,1,0.324143305,0,Education,0,18,9,7679,519,29891,56345,6430.583333,0.931333379,5,7938,0.197328,0.18400377,948.8400263,0.198557419,1,44
6/19/2021,23,41847,617,16379,48,Master,0,Employed,Single,2,Mortgage,340,0.437950043,3,0,0.289935162,0,Other,0,27,26,8417,334,12133,45181,3487.25,0.89980551,3,1187,0.202879,0.186404037,486.6314808,0.23704394,1,40.8
6/20/2021,38,39105,552,17443,24,High School,12,Employed,Single,1,Mortgage,248,0.182673844,2,1,0.299225485,0,Debt Consolidation,0,19,10,876,1414,12058,71234,3258.75,0.75353636,5,10609,0.216443,0.228865187,912.5651284,0.356138129,0,52
6/21/2021,29,21390,538,28416,12,Bachelor,5,Employed,Single,1,Rent,336,0.212037226,2,2,0.426171318,0,Home,0,29,10,1730,2052,34695,39994,1782.5,0.848768328,7,8319,0.224416,0.226716333,2668.771631,1.685706385,0,58
6/22/2021,31,58455,466,8451,72,High School,6,Employed,Single,3,Rent,848,0.607956547,3,1,0.45851541,0,Education,0,20,12,972,1464,17427,37789,4871.25,0.875940512,7,1060,0.290451,0.27512686,240.8471498,0.223525204,0,58
6/23/2021,54,47999,642,34665,48,Associate,30,Employed,Divorced,0,Rent,537,0.514824372,2,0,0.660968949,0,Auto,0,26,12,485,267,237934,19290,3999.916667,0.900851934,4,218644,0.208665,0.229663397,1110.425068,0.411864847,0,53
6/24/2021,53,87793,599,12999,36,Associate,29,Employed,Married,2,Mortgage,639,0.581745447,3,0,0.157305769,0,Auto,0,21,10,1636,1528,17309,7260,7316.083333,0.787687402,4,10049,0.198499,0.208406606,488.6753842,0.154136487,1,40
6/25/2021,47,23296,622,16825,36,High School,25,Employed,Married,2,Own,909,0.140157469,2,0,0.267803374,0,Auto,0,15,25,1809,3944,29990,10257,1941.333333,0.809446923,6,19733,0.190825,0.182391243,610.2842258,0.782598331,0,50
6/26/2021,26,43376,628,25679,60,Master,3,Employed,Single,0,Rent,252,0.444429926,5,0,0.088696107,0,Debt Consolidation,0,21,24,5369,812,65122,84983,3614.666667,0.773510633,5,5115,0.216679,0.204514956,686.8035485,0.259720642,0,49
6/27/2021,36,92257,638,18700,36,Bachelor,14,Employed,Married,1,Own,444,0.118548353,3,1,0.429573766,0,Auto,0,33,20,5183,302,30205,47842,7688.083333,0.880054886,3,8159,0.1847,0.198086409,693.1370537,0.147909044,1,40.8
6/28/2021,54,46898,607,14471,72,High School,32,Employed,Divorced,2,Mortgage,280,0.255615513,3,1,0.112443234,0,Auto,0,23,16,6499,2593,21720,32773,3908.166667,0.888353468,1,1154,0.225971,0.21794567,361.8376919,0.164229867,0,48
6/29/2021,41,25550,558,15890,84,Bachelor,18,Employed,Married,1,Other,1127,0.484248485,3,2,0.589449479,1,Home,0,29,9,1459,795,124588,22825,2129.166667,0.806531854,2,101763,0.26189,0.283457114,436.8024218,0.734466891,0,70
6/30/2021,67,99216,605,18701,48,Associate,43,Employed,Married,5,Mortgage,261,0.470261886,5,2,0.33031669,0,Auto,0,23,25,3634,1424,31991,44846,8268,0.616860372,5,10524,0.211201,0.230314395,599.7167452,0.10410217,1,40.8
7/1/2021,44,22823,542,13133,60,Bachelor,21,Employed,Married,2,Mortgage,479,0.053676004,1,1,0.164814044,0,Debt Consolidation,0,21,21,12993,888,22642,28949,1901.916667,0.880782841,10,6869,0.247133,0.239695026,377.5772524,0.450375806,0,51
7/2/2021,42,68367,594,30623,48,Bachelor,20,Employed,Married,2,Mortgage,375,0.066254875,5,1,0.10465839,0,Debt Consolidation,0,19,21,319,421,86605,44593,5697.25,0.911858737,4,42012,0.228623,0.211088744,950.0566658,0.232578291,1,39.2
7/3/2021,36,23889,456,29584,24,High School,13,Employed,Divorced,1,Other,351,0.296544215,3,0,0.230409499,0,Other,0,16,17,210,2571,152914,72932,1990.75,0.912792965,3,79982,0.276584,0.317731189,1681.246197,1.020844504,0,52
7/4/2021,41,126158,632,46315,84,Master,18,Employed,Single,3,Mortgage,636,0.358654015,3,0,0.062557564,1,Auto,0,26,21,1257,447,120336,27647,10513.16667,0.882326477,3,92689,0.255315,0.253345609,1182.233797,0.172948252,0,55
7/5/2021,38,40384,496,16624,84,High School,14,Employed,Married,5,Own,340,0.192438326,2,0,0.74276494,0,Auto,1,22,22,16014,2793,50420,75462,3365.333333,0.614789417,7,1186,0.293624,0.263879101,435.6440818,0.230480611,0,64
7/6/2021,48,52441,605,17650,48,High School,29,Employed,Married,2,Own,662,0.36078899,1,1,0.517833239,0,Home,0,15,6,537,4535,57640,44070,4370.083333,0.903034142,7,13570,0.21015,0.194263013,531.7157339,0.273156286,0,57
7/7/2021,51,52652,647,10482,24,Bachelor,31,Employed,Married,0,Rent,323,0.131516535,3,4,0.678031016,0,Auto,0,25,19,2622,5432,224116,30226,4387.666667,0.861419079,2,193890,0.161982,0.168143112,517.319063,0.191518437,1,40
7/8/2021,30,47195,598,32556,36,High School,5,Employed,Married,3,Rent,664,0.669628142,4,2,0.247904618,1,Education,0,27,23,3791,290,32512,21556,3932.916667,0.855819811,3,10956,0.218556,0.256406772,1305.47787,0.50076776,0,67
7/9/2021,24,37828,533,16229,12,High School,2,Employed,Single,0,Mortgage,411,0.312662233,1,0,0.150024476,0,Debt Consolidation,1,23,6,2399,288,97516,9297,3152.333333,0.725337732,7,88219,0.214729,0.243712085,1537.52461,0.618121374,0,57
7/10/2021,18,56333,552,40663,60,Associate,0,Employed,Married,3,Rent,914,0.306451541,3,2,0.154721749,0,Home,0,29,24,860,1010,67721,52052,4694.416667,0.905914715,6,15669,0.269663,0.3075862,1334.596869,0.478993883,0,50
